STATE_CODE,STATE_NAME,CITY,LATITUDE,LONGITUDE
KY,Kentucky,Sacramento,37.417687,-87.273584
KY,Kentucky,Sadieville,38.390816,-84.538424
KY,Kentucky,"Saint Catharine",37.699126,-85.27106
KY,Kentucky,"Saint Charles",37.176635,-87.55386
KY,Kentucky,"Saint Francis",37.628644,-85.464208
KY,Kentucky,"Saint Helens",37.582778,-83.647222
KY,Kentucky,"Saint Mary",37.580556,-85.346389
KY,Kentucky,Salem,37.255346,-88.271139
KY,Kentucky,"Salt Lick",38.104031,-83.631619
KY,Kentucky,Salvisa,37.915078,-84.884546
KY,Kentucky,Salyersville,37.763499,-83.055443
KY,Kentucky,Sanders,38.661004,-84.973151
KY,Kentucky,Sandgap,37.487097,-84.056676
KY,Kentucky,"Sandy Hook",38.129368,-83.12725
KY,Kentucky,Sassafras,37.233926,-83.032125
KY,Kentucky,Saul,37.2725,-83.495556
KY,Kentucky,Scalf,36.91748,-83.726554
KY,Kentucky,"Science Hill",37.168333,-84.64865
KY,Kentucky,Scottsville,36.761437,-86.192863
KY,Kentucky,Scuddy,37.212182,-83.093242
KY,Kentucky,Sebree,37.588921,-87.525489
KY,Kentucky,Seco,37.176523,-82.735832
KY,Kentucky,Sedalia,36.588208,-88.594813
KY,Kentucky,"Sextons Creek",37.27334,-83.798378
KY,Kentucky,"Sharon Grove",36.927754,-87.10029
KY,Kentucky,Sharpsburg,38.214742,-83.893199
KY,Kentucky,Shelbiana,37.375478,-82.455321
KY,Kentucky,"Shelby Gap",37.232743,-82.575149
KY,Kentucky,Shelbyville,38.216222,-85.224271
KY,Kentucky,Shepherdsville,38.004515,-85.688767
KY,Kentucky,Sidney,37.580225,-82.338666
KY,Kentucky,Siler,36.720352,-83.964192
KY,Kentucky,"Silver Grove",39.034262,-84.390849
KY,Kentucky,Simpsonville,38.231186,-85.354797
KY,Kentucky,Sitka,37.892187,-82.844554
KY,Kentucky,Sizerock,37.160833,-83.373333
KY,Kentucky,Slade,37.788958,-83.684852
KY,Kentucky,Slaughters,37.5054,-87.505344
KY,Kentucky,Slemp,37.08037,-83.11694
KY,Kentucky,Smilax,37.166314,-83.284533
KY,Kentucky,"Smith Mills",37.798333,-87.761944
KY,Kentucky,Smithfield,38.393308,-85.265579
KY,Kentucky,Smithland,37.12269,-88.383593
KY,Kentucky,"Smiths Grove",37.058104,-86.193757
KY,Kentucky,Soldier,38.259167,-83.299444
KY,Kentucky,Somerset,37.073853,-84.604362
KY,Kentucky,Sonora,37.52207,-85.922969
KY,Kentucky,"South Carrollton",37.3375,-87.141944
KY,Kentucky,"South Portsmouth",38.708706,-83.016218
KY,Kentucky,"South Shore",38.709269,-82.946373
KY,Kentucky,"South Union",36.876389,-86.656389
KY,Kentucky,"South Williamson",37.666991,-82.288608
KY,Kentucky,Sparta,38.725582,-84.881334
KY,Kentucky,Spottsville,37.839948,-87.424682
KY,Kentucky,Springfield,37.701352,-85.240473
KY,Kentucky,Staffordsville,37.838463,-82.85743
KY,Kentucky,Stambaugh,37.84112,-82.76779
KY,Kentucky,"Stamping Ground",38.288802,-84.681824
KY,Kentucky,Stanford,37.524529,-84.691177
KY,Kentucky,Stanley,37.823333,-87.243889
KY,Kentucky,Stanton,37.842703,-83.829947
KY,Kentucky,Stanville,37.578386,-82.669174
KY,Kentucky,Stearns,36.708184,-84.516484
KY,Kentucky,Steele,37.40292,-82.207079
KY,Kentucky,Stephensport,37.904781,-86.523961
KY,Kentucky,Stinnett,37.08835,-83.390742
KY,Kentucky,Stone,37.560639,-82.288987
KY,Kentucky,"Stoney Fork",36.889184,-83.538504
KY,Kentucky,Stopover,37.530336,-82.073522
KY,Kentucky,Strunk,36.619068,-84.430801
KY,Kentucky,Sturgis,37.548669,-87.996457
KY,Kentucky,Sullivan,37.4975,-87.945278
KY,Kentucky,Sulphur,38.492062,-85.252021
KY,Kentucky,"Summer Shade",36.888345,-85.708322
KY,Kentucky,Summersville,37.34186,-85.619376
KY,Kentucky,Sweeden,37.252343,-86.29569
KY,Kentucky,Symsonia,36.871544,-88.528576
KY,Kentucky,Tateville,36.973892,-84.438364
KY,Kentucky,Taylorsville,38.047054,-85.382861
KY,Kentucky,Teaberry,37.421955,-82.640456
KY,Kentucky,Thelma,37.798745,-82.775532
KY,Kentucky,Thornton,37.129622,-82.7382
KY,Kentucky,Thousandsticks,37.185,-83.428889
KY,Kentucky,Tiline,37.162773,-88.254679
KY,Kentucky,Tollesboro,38.572332,-83.560458
KY,Kentucky,Tolu,37.433056,-88.245278
KY,Kentucky,Tomahawk,37.879292,-82.599269
KY,Kentucky,Tompkinsville,36.713085,-85.696842
KY,Kentucky,Topmost,37.346979,-82.781036
KY,Kentucky,Totz,36.970968,-83.201891
KY,Kentucky,Tram,37.573333,-82.646389
KY,Kentucky,Trenton,36.731384,-87.261098
KY,Kentucky,Trosper,36.782564,-83.831442
KY,Kentucky,"Turners Station",38.550361,-85.132512
KY,Kentucky,"Tutor Key",37.860527,-82.735106
KY,Kentucky,Tyner,37.343023,-83.870674
KY,Kentucky,Ulysses,37.945833,-82.673611
KY,Kentucky,Union,38.943511,-84.727359
KY,Kentucky,"Union Star",37.961589,-86.461519
KY,Kentucky,Uniontown,37.767741,-87.926335
KY,Kentucky,Upton,37.456802,-85.908619
KY,Kentucky,Utica,37.620559,-87.059082
KY,Kentucky,"Van Lear",37.692916,-82.703236
KY,Kentucky,Vanceburg,38.551511,-83.355448
KY,Kentucky,Vancleve,37.64768,-83.380553
KY,Kentucky,Varney,37.698541,-82.350976
KY,Kentucky,Verona,38.839012,-84.690722
KY,Kentucky,Versailles,38.041301,-84.728683
KY,Kentucky,Vest,37.408732,-83.06265
KY,Kentucky,Vicco,37.189826,-83.099792
KY,Kentucky,Vincent,37.443733,-83.784628
KY,Kentucky,"Vine Grove",37.858937,-86.006888
KY,Kentucky,Viper,37.150655,-83.158299
KY,Kentucky,Virgie,37.313669,-82.649445
KY,Kentucky,Waco,37.766833,-84.117061
KY,Kentucky,Waddy,38.105445,-85.12883
KY,Kentucky,Walker,36.891138,-83.6616
KY,Kentucky,Wallingford,38.337449,-83.562532
KY,Kentucky,"Wallins Creek",36.816532,-83.418968
KY,Kentucky,Walton,38.887491,-84.63277
KY,Kentucky,Waneta,37.474444,-84.041111
KY,Kentucky,Warbranch,36.956667,-83.450278
KY,Kentucky,Warfield,37.858088,-82.432192
KY,Kentucky,Warsaw,38.780704,-84.849584
KY,Kentucky,Washington,38.615833,-83.808611
KY,Kentucky,"Water Valley",36.569358,-88.808371
KY,Kentucky,Waverly,37.742985,-87.806688
KY,Kentucky,Wayland,37.436709,-82.801037
KY,Kentucky,Waynesburg,37.349932,-84.665486
KY,Kentucky,Webbville,38.163377,-82.789743
KY,Kentucky,Webster,37.923936,-86.403204
KY,Kentucky,Weeksbury,37.327778,-82.688333
KY,Kentucky,"Welchs Creek",37.30856,-86.637139
KY,Kentucky,Wellington,37.965353,-83.47305
KY,Kentucky,Wendover,37.129115,-83.350185
KY,Kentucky,"West Liberty",37.949746,-83.279926
KY,Kentucky,"West Louisville",37.696667,-87.286944
KY,Kentucky,"West Paducah",37.092239,-88.761075
KY,Kentucky,"West Point",37.995408,-85.954502
KY,Kentucky,"West Somerset",37.09,-84.645833
KY,Kentucky,"West Van Lear",37.786111,-82.771389
KY,Kentucky,Westport,38.492068,-85.45242
KY,Kentucky,Westview,37.679196,-86.427286
KY,Kentucky,Wheatcroft,37.49,-87.862778
KY,Kentucky,Wheelwright,37.3325,-82.721111
KY,Kentucky,Whick,37.41022,-83.374707
KY,Kentucky,"White Mills",37.543765,-86.039519
KY,Kentucky,"White Plains",37.178765,-87.364415
KY,Kentucky,Whitesburg,37.115463,-82.838768
KY,Kentucky,Whitesville,37.683402,-86.869912
KY,Kentucky,"Whitley City",36.738597,-84.468364
KY,Kentucky,Wickliffe,36.967969,-89.017693
KY,Kentucky,Wildie,37.423333,-84.302222
KY,Kentucky,Willard,38.211667,-82.897222
KY,Kentucky,Williamsburg,36.735535,-84.143592
KY,Kentucky,Williamsport,37.81416,-82.710455
KY,Kentucky,Williamstown,38.629191,-84.57441
KY,Kentucky,Willisburg,37.837333,-85.136187
KY,Kentucky,Wilmore,37.862141,-84.662079
KY,Kentucky,Winchester,37.987161,-84.178894
KY,Kentucky,Windsor,37.127778,-84.912222
KY,Kentucky,Wingo,36.625282,-88.739449
KY,Kentucky,Winston,37.705556,-84.082222
KY,Kentucky,Wittensville,37.870297,-82.809987
KY,Kentucky,Woodbine,36.918793,-84.082743
KY,Kentucky,Woodburn,36.855688,-86.562291
KY,Kentucky,Woodbury,37.183333,-86.633889
KY,Kentucky,Woollum,37.009657,-83.847202
KY,Kentucky,Wooton,37.192435,-83.292655
KY,Kentucky,Worthington,38.551102,-82.739553
KY,Kentucky,Worthville,38.617948,-85.066321
KY,Kentucky,Wrigley,38.018333,-83.271389
KY,Kentucky,Yeaddiss,37.043019,-83.227006
KY,Kentucky,Yerkes,37.277222,-83.301111
KY,Kentucky,Yosemite,37.307355,-84.812412
KY,Kentucky,Zoe,37.666371,-83.668778
LA,Louisiana,Abbeville,29.958828,-92.142655
LA,Louisiana,"Abita Springs",30.483696,-90.004072
LA,Louisiana,Acme,31.301618,-91.821563
LA,Louisiana,Addis,30.355699,-91.261348
LA,Louisiana,Aimwell,31.761898,-91.992491
LA,Louisiana,Akers,30.29,-90.401667
LA,Louisiana,Albany,30.514872,-90.596415
LA,Louisiana,Alexandria,31.288519,-92.463349
LA,Louisiana,Ama,29.943494,-90.292509
LA,Louisiana,Amelia,29.66046,-91.111105
LA,Louisiana,Amite,30.718208,-90.570493
LA,Louisiana,Anacoco,31.221762,-93.358949
LA,Louisiana,Angie,30.922406,-89.856714
LA,Louisiana,Angola,30.96562,-91.597948
LA,Louisiana,Arabi,29.961154,-89.996497
LA,Louisiana,Arcadia,32.555643,-92.924529
LA,Louisiana,Archibald,32.348889,-91.777222
LA,Louisiana,Arnaudville,30.398054,-91.926285
LA,Louisiana,Ashland,32.141667,-93.098056
LA,Louisiana,Athens,32.645073,-93.023875
LA,Louisiana,Atlanta,31.873583,-92.764125
LA,Louisiana,"Avery Island",29.903333,-91.910278
LA,Louisiana,Baker,30.588056,-91.168056
LA,Louisiana,Baldwin,29.848784,-91.545783
LA,Louisiana,Ball,31.4048,-92.4075
LA,Louisiana,Barataria,29.717859,-90.126232
LA,Louisiana,"Barksdale Afb",32.514313,-93.638172
LA,Louisiana,Basile,30.497787,-92.57357
LA,Louisiana,Baskin,32.289728,-91.713154
LA,Louisiana,Bastrop,32.789382,-91.90776
LA,Louisiana,Batchelor,30.802631,-91.668675
LA,Louisiana,"Baton Rouge",30.450731,-91.186954
LA,Louisiana,Belcher,32.754393,-93.850799
LA,Louisiana,"Bell City",30.114454,-92.94407
LA,Louisiana,"Belle Chasse",29.834514,-90.004177
LA,Louisiana,"Belle Rose",30.025955,-91.044351
LA,Louisiana,Belmont,31.709956,-93.495863
LA,Louisiana,Bentley,31.466035,-92.49273
LA,Louisiana,Benton,32.697617,-93.69095
LA,Louisiana,Bernice,32.821024,-92.626269
LA,Louisiana,Berwick,29.698786,-91.205662
LA,Louisiana,Bethany,32.366179,-94.003394
LA,Louisiana,Bienville,32.252323,-92.908402
LA,Louisiana,Blanchard,32.580833,-93.8925
LA,Louisiana,Bogalusa,30.773303,-89.865329
LA,Louisiana,Bonita,32.912263,-91.682158
LA,Louisiana,Boothville,29.321389,-89.393889
LA,Louisiana,Bordelonville,31.105278,-91.907222
LA,Louisiana,"Bossier City",32.544924,-93.703826
LA,Louisiana,Bourg,29.548489,-90.60866
LA,Louisiana,Boutte,29.897319,-90.393396
LA,Louisiana,Boyce,31.321601,-92.686681
LA,Louisiana,Braithwaite,29.673563,-89.885347
LA,Louisiana,Branch,30.328684,-92.334618
LA,Louisiana,"Breaux Bridge",30.274955,-91.905899
LA,Louisiana,Brittany,30.211944,-90.881389
LA,Louisiana,Broussard,30.12189,-91.950171
LA,Louisiana,Brusly,30.387692,-91.252649
LA,Louisiana,Bunkie,30.949284,-92.182582
LA,Louisiana,Buras,29.341056,-89.47568
LA,Louisiana,Burnside,30.138611,-90.923889
LA,Louisiana,Bush,30.613393,-89.955664
LA,Louisiana,Cade,30.087222,-91.905278
LA,Louisiana,Calhoun,32.524791,-92.329929
LA,Louisiana,Calvin,31.965556,-92.775556
LA,Louisiana,Cameron,29.86492,-93.277662
LA,Louisiana,Campti,31.895851,-93.093572
LA,Louisiana,Carencro,30.324433,-92.042265
LA,Louisiana,Carville,30.220759,-91.102484
LA,Louisiana,Castor,32.245181,-93.093576
LA,Louisiana,Cecilia,30.336944,-91.853056
LA,Louisiana,"Center Point",31.263068,-92.187868
LA,Louisiana,Centerville,29.759444,-91.428333
LA,Louisiana,Chalmette,29.946611,-89.961137
LA,Louisiana,Charenton,29.881389,-91.525
LA,Louisiana,Chase,32.096944,-91.698889
LA,Louisiana,Chataignier,30.568333,-92.321944
LA,Louisiana,Chatham,32.292246,-92.437433
LA,Louisiana,Chauvin,29.463401,-90.597952
LA,Louisiana,Cheneyville,31.020097,-92.295144
LA,Louisiana,Choudrant,32.555627,-92.522419
LA,Louisiana,"Church Point",30.401287,-92.223954
LA,Louisiana,Clarence,31.821389,-93.029444
LA,Louisiana,Clarks,32.026389,-92.138889
LA,Louisiana,Clayton,31.78857,-91.542547
LA,Louisiana,Clinton,30.824867,-90.933141
LA,Louisiana,Cloutierville,31.535918,-92.857326
LA,Louisiana,Colfax,31.507948,-92.656758
LA,Louisiana,Collinston,32.697143,-91.863419
LA,Louisiana,Columbia,32.114794,-92.103653
LA,Louisiana,Convent,30.055251,-90.864988
LA,Louisiana,Converse,31.785153,-93.71569
LA,Louisiana,"Cotton Valley",32.819011,-93.425885
LA,Louisiana,Cottonport,30.986168,-92.058124
LA,Louisiana,Coushatta,32.050099,-93.315644
LA,Louisiana,Covington,30.487606,-90.095933
LA,Louisiana,Creole,29.797813,-93.034874
LA,Louisiana,Crowley,30.214753,-92.377709
LA,Louisiana,Crowville,32.240556,-91.59
LA,Louisiana,Cullen,32.968889,-93.450556
LA,Louisiana,"Cut Off",29.523188,-90.339298
LA,Louisiana,Darrow,30.12999,-90.965102
LA,Louisiana,Delcambre,29.947414,-91.988938
LA,Louisiana,Delhi,32.450433,-91.512487
LA,Louisiana,Delta,32.325556,-90.926944
LA,Louisiana,"Denham Springs",30.5821,-90.9341
LA,Louisiana,Dequincy,30.421113,-93.415053
LA,Louisiana,Deridder,30.828738,-93.268461
LA,Louisiana,"Des Allemands",29.821993,-90.447049
LA,Louisiana,Destrehan,29.96579,-90.373982
LA,Louisiana,Deville,31.354506,-92.202287
LA,Louisiana,Dodson,32.070131,-92.678292
LA,Louisiana,Donaldsonville,30.101799,-90.997025
LA,Louisiana,Donner,29.695556,-90.944167
LA,Louisiana,Downsville,32.652508,-92.374471
LA,Louisiana,Doyline,32.490023,-93.399585
LA,Louisiana,"Dry Creek",30.735356,-92.988849
LA,Louisiana,"Dry Prong",31.597921,-92.566479
LA,Louisiana,Dubach,32.694893,-92.678543
LA,Louisiana,Dubberly,32.519164,-93.21419
LA,Louisiana,Dulac,29.359814,-90.655655
LA,Louisiana,Duplessis,30.269444,-90.938333
LA,Louisiana,Dupont,30.929167,-91.947778
LA,Louisiana,Duson,30.191216,-92.152455
LA,Louisiana,Echo,31.11,-92.241667
LA,Louisiana,Edgard,30.031863,-90.581678
LA,Louisiana,Effie,31.189613,-92.194182
LA,Louisiana,Egan,30.250966,-92.500226
LA,Louisiana,Elizabeth,30.868333,-92.792778
LA,Louisiana,"Elm Grove",32.388628,-93.502615
LA,Louisiana,Elmer,31.146476,-92.717062
LA,Louisiana,Elton,30.471496,-92.699614
LA,Louisiana,Empire,29.3875,-89.597222
LA,Louisiana,Enterprise,31.906412,-91.875149
LA,Louisiana,Epps,32.616099,-91.49135
LA,Louisiana,Erath,29.952237,-92.034266
LA,Louisiana,Eros,32.398822,-92.34795
LA,Louisiana,Erwinville,30.551252,-91.399444
LA,Louisiana,Estherwood,30.180556,-92.464167
LA,Louisiana,Ethel,30.813124,-91.109975
LA,Louisiana,Eunice,30.51158,-92.398474
LA,Louisiana,Evangeline,30.26829,-92.553244
LA,Louisiana,Evans,31.008817,-93.422171
LA,Louisiana,Evergreen,30.951089,-92.090039
LA,Louisiana,Fairbanks,32.644167,-92.036389
LA,Louisiana,Farmerville,32.753378,-92.317955
LA,Louisiana,Fenton,30.366944,-92.918056
LA,Louisiana,Ferriday,31.647944,-91.571958
LA,Louisiana,Fisher,31.493655,-93.460197
LA,Louisiana,Flatwoods,31.384882,-92.881246
LA,Louisiana,Flora,31.612222,-93.0975
LA,Louisiana,Florien,31.427455,-93.517916
LA,Louisiana,Fluker,30.812776,-90.52067
LA,Louisiana,Folsom,30.61447,-90.187927
LA,Louisiana,Fordoche,30.550835,-91.697258
LA,Louisiana,Forest,32.791944,-91.413333
LA,Louisiana,"Forest Hill",31.024304,-92.510798
LA,Louisiana,"Fort Necessity",32.043412,-91.825694
LA,Louisiana,"Fort Polk",31.032068,-93.22213
LA,Louisiana,Franklin,29.785656,-91.502643
LA,Louisiana,Franklinton,30.857735,-90.115479
LA,Louisiana,"French Settlement",30.336394,-90.773225
LA,Louisiana,Frierson,32.244968,-93.691488
LA,Louisiana,Galliano,29.431125,-90.298054
LA,Louisiana,"Garden City",29.765278,-91.465556
LA,Louisiana,Gardner,31.269444,-92.692778
LA,Louisiana,Garyville,30.05352,-90.620113
LA,Louisiana,Geismar,30.236265,-90.975824
LA,Louisiana,Georgetown,31.745006,-92.395182
LA,Louisiana,Gheens,29.707591,-90.484855
LA,Louisiana,Gibsland,32.529874,-93.070558
LA,Louisiana,Gibson,29.662522,-90.977637
LA,Louisiana,Gilbert,32.034943,-91.592026
LA,Louisiana,Gilliam,32.825055,-93.829268
LA,Louisiana,Glenmora,30.978384,-92.645758
LA,Louisiana,Gloster,32.191705,-93.829309
LA,Louisiana,Glynn,30.637617,-91.342311
LA,Louisiana,"Golden Meadow",29.382054,-90.263932
LA,Louisiana,Goldonna,31.999988,-92.961056
LA,Louisiana,Gonzales,30.238333,-90.92
LA,Louisiana,Gorum,31.432778,-92.943333
LA,Louisiana,Grambling,32.524398,-92.715785
LA,Louisiana,Gramercy,30.052711,-90.690182
LA,Louisiana,"Grand Cane",32.105,-93.794064
LA,Louisiana,"Grand Chenier",29.787535,-92.897997
LA,Louisiana,"Grand Coteau",30.419722,-92.046667
LA,Louisiana,"Grand Isle",29.22973,-90.008801
LA,Louisiana,Grant,30.788333,-92.948333
LA,Louisiana,Gray,29.69034,-90.78071
LA,Louisiana,Grayson,32.012108,-91.974615
LA,Louisiana,Greensburg,30.864693,-90.725561
LA,Louisiana,"Greenwell Springs",30.52114,-91.007484
LA,Louisiana,Greenwood,32.424025,-93.969252
LA,Louisiana,Gretna,29.910806,-90.053115
LA,Louisiana,"Grosse Tete",30.387935,-91.43829
LA,Louisiana,Gueydan,30.025541,-92.533779
LA,Louisiana,Hackberry,29.982187,-93.374973
LA,Louisiana,Hahnville,30.000094,-90.488581
LA,Louisiana,"Hall Summit",32.175249,-93.30475
LA,Louisiana,Hamburg,31.073269,-91.916177
LA,Louisiana,Hammond,30.51908,-90.487856
LA,Louisiana,Harrisonburg,31.766926,-91.883971
LA,Louisiana,Harvey,29.872535,-90.067259
LA,Louisiana,Haughton,32.550732,-93.565742
LA,Louisiana,Hayes,30.108611,-92.92
LA,Louisiana,Haynesville,32.927807,-93.069137
LA,Louisiana,Heflin,32.447008,-93.285192
LA,Louisiana,Hessmer,31.0534,-92.139933
LA,Louisiana,Hester,30.033333,-90.758611
LA,Louisiana,Hineston,31.082535,-92.77488
LA,Louisiana,Hodge,32.276667,-92.723333
LA,Louisiana,Holden,30.555646,-90.665176
LA,Louisiana,Homer,32.774883,-93.028834
LA,Louisiana,Hornbeck,31.322639,-93.368306
LA,Louisiana,Hosston,32.896653,-93.883425
LA,Louisiana,Houma,29.59433,-90.754808
LA,Louisiana,Husser,30.679167,-90.337222
LA,Louisiana,Ida,32.993393,-93.902186
LA,Louisiana,Independence,30.635148,-90.527685
LA,Louisiana,Innis,30.877778,-91.680556
LA,Louisiana,Iota,30.300081,-92.532201
LA,Louisiana,Iowa,30.221937,-93.02586
LA,Louisiana,Jackson,30.827034,-91.234537
LA,Louisiana,Jamestown,32.36127,-93.184758
LA,Louisiana,Jarreau,30.632585,-91.433205
LA,Louisiana,Jeanerette,29.90324,-91.654397
LA,Louisiana,Jena,31.674817,-92.113677
LA,Louisiana,Jennings,30.22011,-92.657405
LA,Louisiana,Jigger,32.034722,-91.746667
LA,Louisiana,Jones,32.966286,-91.596509
LA,Louisiana,Jonesboro,32.248292,-92.694425
LA,Louisiana,Jonesville,31.636486,-91.845812
LA,Louisiana,Joyce,31.939167,-92.598611
LA,Louisiana,Kaplan,29.977096,-92.302463
LA,Louisiana,Keatchie,32.162173,-93.951046
LA,Louisiana,Keithville,32.316059,-93.888138
LA,Louisiana,Kelly,32.028619,-92.126072
LA,Louisiana,Kenner,29.991203,-90.247901
LA,Louisiana,Kentwood,30.889215,-90.472829
LA,Louisiana,Kilbourne,32.999444,-91.315
LA,Louisiana,Kinder,30.460653,-92.869332
LA,Louisiana,Kraemer,29.866667,-90.696944
LA,Louisiana,"Krotz Springs",30.537928,-91.756329
LA,Louisiana,Kurthwood,31.337222,-93.165556
LA,Louisiana,"La Place",30.077718,-90.489544
LA,Louisiana,Labadieville,29.834458,-90.961319
LA,Louisiana,Lacassine,30.145587,-92.829262
LA,Louisiana,Lacombe,30.322027,-89.929744
LA,Louisiana,Lafayette,30.236141,-92.008261
LA,Louisiana,Lafitte,29.562194,-90.056633
LA,Louisiana,"Lake Arthur",30.09097,-92.682526
LA,Louisiana,"Lake Charles",30.228453,-93.187966
LA,Louisiana,"Lake Providence",32.807067,-91.19057
LA,Louisiana,Lakeland,30.579941,-91.421677
LA,Louisiana,Larose,29.572222,-90.381667
LA,Louisiana,Lawtell,30.518333,-92.184722
LA,Louisiana,Lebeau,30.731111,-91.976944
LA,Louisiana,Leblanc,30.508889,-92.948889
LA,Louisiana,Lecompte,31.106032,-92.389031
LA,Louisiana,Leesville,31.144292,-93.223957
LA,Louisiana,Lena,31.418481,-92.77185
LA,Louisiana,Leonville,30.470278,-91.978333
LA,Louisiana,Lettsworth,30.932394,-91.740252
LA,Louisiana,Libuse,31.353889,-92.333333
LA,Louisiana,Lillie,32.952931,-92.685769
LA,Louisiana,Lisbon,32.845196,-92.88781
LA,Louisiana,Livingston,30.474107,-90.767339
LA,Louisiana,Livonia,30.552353,-91.533219
LA,Louisiana,Lockport,29.603493,-90.490614
LA,Louisiana,Logansport,31.994327,-93.962733
LA,Louisiana,Longleaf,31.006389,-92.5525
LA,Louisiana,Longstreet,32.0975,-93.951944
LA,Louisiana,Longville,30.579992,-93.254806
LA,Louisiana,Loranger,30.588407,-90.356723
LA,Louisiana,Loreauville,30.068276,-91.659571
LA,Louisiana,Lottie,30.503947,-91.71053
LA,Louisiana,Luling,29.925116,-90.369261
LA,Louisiana,Lutcher,30.044679,-90.70084
LA,Louisiana,Lydia,29.919167,-91.795278
LA,Louisiana,Madisonville,30.428743,-90.177282
LA,Louisiana,Mamou,30.649648,-92.419646
LA,Louisiana,Mandeville,30.386096,-90.076846
LA,Louisiana,Mangham,32.333114,-91.797607
LA,Louisiana,Mansfield,32.023863,-93.698045
LA,Louisiana,Mansura,31.061466,-92.054333
LA,Louisiana,Many,31.58508,-93.464113
LA,Louisiana,Maringouin,30.482292,-91.516816
LA,Louisiana,Marion,32.888155,-92.25706
LA,Louisiana,Marksville,31.139614,-92.083145
LA,Louisiana,Marrero,29.859756,-90.110462
LA,Louisiana,Marthaville,31.772583,-93.395428
LA,Louisiana,Mathews,29.681982,-90.494914
LA,Louisiana,Maurepas,30.271587,-90.704255
LA,Louisiana,Maurice,30.07215,-92.107035
LA,Louisiana,Melrose,31.598611,-92.966944
LA,Louisiana,Melville,30.662643,-91.75649
LA,Louisiana,"Mer Rouge",32.77176,-91.771643
LA,Louisiana,Meraux,29.933494,-89.921433
LA,Louisiana,Mermentau,30.189722,-92.5825
LA,Louisiana,Merryville,30.770145,-93.530734
LA,Louisiana,Metairie,29.987138,-90.169513
LA,Louisiana,Milton,30.103611,-92.076389
LA,Louisiana,Minden,32.632281,-93.288587
LA,Louisiana,Mittie,30.678812,-92.932056
LA,Louisiana,Monroe,32.528551,-92.106104
LA,Louisiana,Montegut,29.474366,-90.543952
LA,Louisiana,Monterey,31.440287,-91.734455
LA,Louisiana,Montgomery,31.667388,-92.841178
LA,Louisiana,Mooringsport,32.66258,-93.973018
LA,Louisiana,Mora,31.333927,-92.888915
LA,Louisiana,Moreauville,31.036766,-91.981814
LA,Louisiana,"Morgan City",29.723937,-91.116497
LA,Louisiana,Morganza,30.724491,-91.595935
LA,Louisiana,Morrow,30.824887,-92.040781
LA,Louisiana,Morse,30.143437,-92.463153
LA,Louisiana,"Mount Airy",30.051111,-90.637778
LA,Louisiana,"Mount Hermon",30.953619,-90.276886
LA,Louisiana,Napoleonville,29.92884,-91.026608
LA,Louisiana,Natalbany,30.546111,-90.484722
LA,Louisiana,Natchez,31.661502,-93.024117
LA,Louisiana,Natchitoches,31.761688,-93.091572
LA,Louisiana,Negreet,31.469167,-93.574722
LA,Louisiana,"New Iberia",30.001027,-91.819959
LA,Louisiana,"New Orleans",29.963071,-90.160953
LA,Louisiana,"New Orleans",29.960484,-90.075301
LA,Louisiana,"New Roads",30.701356,-91.442124
LA,Louisiana,"New Sarpy",29.977778,-90.387778
LA,Louisiana,Newellton,32.065621,-91.257771
LA,Louisiana,Newllano,31.069396,-93.287899
LA,Louisiana,Noble,31.693849,-93.716679
LA,Louisiana,Norco,30.005706,-90.419796
LA,Louisiana,Norwood,30.951772,-91.062871
LA,Louisiana,"Oak Grove",32.872258,-91.412905
LA,Louisiana,"Oak Ridge",32.624317,-91.761785
LA,Louisiana,Oakdale,30.817173,-92.663964
LA,Louisiana,Oberlin,30.6162,-92.752672
LA,Louisiana,"Oil City",32.745107,-93.983844
LA,Louisiana,Olla,31.87339,-92.22139
LA,Louisiana,Opelousas,30.51442,-92.089668
LA,Louisiana,Oscar,30.598759,-91.48458
LA,Louisiana,Otis,31.226442,-92.744478
LA,Louisiana,Paincourtville,29.99,-91.055
LA,Louisiana,Palmetto,30.706543,-91.911384
LA,Louisiana,Paradis,29.877033,-90.435246
LA,Louisiana,Patterson,29.69671,-91.281231
LA,Louisiana,Paulina,30.035159,-90.737439
LA,Louisiana,"Pearl River",30.394448,-89.77315
LA,Louisiana,Pelican,31.896563,-93.563361
LA,Louisiana,Perry,29.948333,-92.156944
LA,Louisiana,"Pierre Part",29.95501,-91.200167
LA,Louisiana,Pilottown,29.181389,-89.2575
LA,Louisiana,"Pine Grove",30.703202,-90.767235
LA,Louisiana,"Pine Prairie",30.783611,-92.425278
LA,Louisiana,Pineville,31.3238,-92.4246
LA,Louisiana,Pioneer,32.715436,-91.464822
LA,Louisiana,Pitkin,30.932988,-92.954762
LA,Louisiana,"Plain Dealing",32.907419,-93.690534
LA,Louisiana,Plaquemine,30.268414,-91.252361
LA,Louisiana,Plattenville,29.988611,-91.021944
LA,Louisiana,Plaucheville,30.936484,-91.984673
LA,Louisiana,"Pleasant Hill",31.808577,-93.513594
LA,Louisiana,"Pointe A La Hache",29.608333,-89.848333
LA,Louisiana,Pollock,31.499966,-92.400536
LA,Louisiana,Ponchatoula,30.440644,-90.442247
LA,Louisiana,"Port Allen",30.471983,-91.254088
LA,Louisiana,"Port Barre",30.547788,-91.928576
